anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
32202,Kimi ni Maji Kyun!,6.59,"Fantasy, Romance",OVA,1,"May 18, 2016",Mixed media,5881,7928,5125
32212,Ensemble Stars!,6.95,UNKNOWN,TV,24,"Jul 7, 2019 to Dec 22, 2019",Game,4183,3034,45959
32214,Koukaku no Pandora,6.5,"Action, Comedy, Sci-Fi, Ecchi",TV,12,"Jan 8, 2016 to Mar 25, 2016",Manga,6401,3069,45025
32215,High School DxD BorN: Yomigaeranai Fushichou,7.42,"Action, Comedy, Romance, Ecchi",OVA,1,"Dec 9, 2015",Light novel,2019,1562,132930
32218,Choujikuu Seiki Orguss Memorial,UNKNOWN,"Action, Adventure, Romance, Sci-Fi",OVA,2,"Mar 28, 1985 to May 28, 1985",Original,15291,14563,554
32219,Raldessia Chronicles,5.14,"Action, Adventure",ONA,1,"May 20, 2013",Game,11691,13613,744
32221,Robocar Poli 2,5.55,UNKNOWN,TV,26,"Dec 26, 2011 to May 15, 2012",Original,10619,15666,424
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,6.12,"Comedy, Supernatural",Movie,1,"Dec 17, 2016",Game,8290,11191,1657
32224,Mako-chan no Koutsuu Anzen,UNKNOWN,Drama,Movie,1,1971,Original,17851,18229,237
32225,Onpu,UNKNOWN,UNKNOWN,Movie,1,1961,Original,18706,18851,200
32226,Shuugou no Kangae,UNKNOWN,Avant Garde,Movie,1,1969,Original,19889,18369,230
32227,Inemuri Buu-chan,UNKNOWN,UNKNOWN,Movie,1,1959,Other,16736,18120,243
32228,Teekyuu 7,6.6,Comedy,TV,12,"Jan 12, 2016 to Mar 29, 2016",Manga,5845,4997,16119
32229,Ojiichan no Komoriuta,UNKNOWN,UNKNOWN,Music,1,"Feb 3, 1987",Original,UNKNOWN,18907,197
32230,Xi You Ji,6.87,"Adventure, Fantasy",TV,52,"Jul 23, 1999 to Jan 15, 2000",Novel,4553,12736,969
32233,Micchiri Neko March,7.38,UNKNOWN,Music,1,"Apr 2, 2013",Web manga,UNKNOWN,9824,2633
32237,Burutabu-chan,UNKNOWN,"Comedy, Fantasy",TV,UNKNOWN,Not available,Original,15037,17627,273
32238,"Watashi wa, Kairaku Izonshou",6.18,Hentai,OVA,2,"Feb 26, 2016 to May 20, 2016",Manga,UNKNOWN,7718,5464
32239,Shinsei: Futanari Idol - Dekatama-kei!,6.56,Hentai,OVA,2,"Feb 26, 2016 to Feb 3, 2017",Visual novel,UNKNOWN,6288,9093
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama,6.63,"Comedy, Ecchi",Special,1,"Oct 28, 2015",Unknown,5670,6156,9575
32245,Kuromukuro,7.14,"Action, Sci-Fi",TV,26,"Apr 7, 2016 to Sep 29, 2016",Original,3344,1507,139345
32247,Tekkon Kinkreet Pilot,4.49,"Action, Adventure, Supernatural",Special,1,"Jan 1, 1999",Manga,12473,10754,1949
32248,Masamune Datenicle,5.63,Action,ONA,6,"May 2, 2016 to Mar 30, 2018",Original,10355,8719,3915
32251,Mirai e no Kakehashi: Bridge for Future,5.66,Slice of Life,ONA,6,"Oct 1, 2015 to Aug 1, 2016",Original,10241,13600,748
32252,Japonese,UNKNOWN,Comedy,Movie,1,1977,Unknown,16786,19244,178
32253,Ama Gli Animali,UNKNOWN,UNKNOWN,Movie,1,1983,Unknown,14535,18485,221
32254,Ijigen Gattai Mojibakeru Z,UNKNOWN,UNKNOWN,ONA,1,"Jun 29, 2014",Other,16708,17846,259
32255,Ashita Kirarin,UNKNOWN,Drama,OVA,1,"Mar 26, 2004",Original,14629,15936,395
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,5.79,"Fantasy, Romance, Sci-Fi",Music,1,"Mar 25, 1998",Original,UNKNOWN,13382,800
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,5.68,Fantasy,Special,1,"May 28, 2014",Manga,10130,14503,561
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,5.52,Slice of Life,OVA,1,"Mar 28, 1987",Original,10710,13955,663
32262,Renai Boukun,6.62,"Comedy, Romance, Supernatural, Ecchi",TV,12,"Apr 7, 2017 to Jun 23, 2017",Web manga,5754,615,354595
32264,Dear Brave,6.18,Romance,Music,1,"Nov 18, 2015",Original,UNKNOWN,10964,1812
32267,Kowaremono: Risa The Animation,6.49,Hentai,OVA,1,"Jan 1, 2016",Manga,UNKNOWN,6215,9366
32268,Koyomimonogatari,7.63,"Comedy, Mystery, Supernatural",ONA,12,"Jan 10, 2016 to Mar 27, 2016",Light novel,1295,939,238141
32269,Xiyue Qi Tong,UNKNOWN,"Action, Adventure, Fantasy",Movie,1,1984,Other,13949,18056,246
32270,Xiyue Qi Tong (2006),UNKNOWN,"Action, Adventure, Fantasy",Movie,1,2006,Other,13953,18275,235
32271,Dies Irae,5.38,Action,TV,11,"Oct 14, 2017 to Dec 23, 2017",Visual novel,11150,1540,135583
32274,Ketsuekigata-kun! 4,6.2,Comedy,TV,12,"Jan 12, 2016 to Mar 29, 2016",Web manga,7886,9125,3369
32275,Nar Doma Special,UNKNOWN,Comedy,Special,1,"Nov 13, 2015",Web manga,18435,17537,277
32276,Nar Doma Manner Movie,UNKNOWN,Comedy,Movie,1,"Nov 1, 2015",Web manga,18438,17560,276
32281,Kimi no Na wa.,8.85,"Award Winning, Drama, Supernatural",Movie,1,"Aug 26, 2016",Original,27,11,2597495
32282,Shokugeki no Souma: Ni no Sara,8.09,"Gourmet, Ecchi",TV,13,"Jul 2, 2016 to Sep 24, 2016",Manga,476,124,1095541
32287,Kanamewo,6.58,"Drama, Girls Love, Romance, Supernatural",ONA,1,"Nov 4, 2015",Original,5958,4963,16387
32288,MAG Net Jingle,4.67,Fantasy,Special,1,"Oct 24, 2010",Original,12340,13052,881
32289,Anison Nippon,5.14,"Action, Sci-Fi",Special,1,"Feb 5, 2014",Original,11697,12542,1028
32291,Kakegae no,4.81,Drama,ONA,1,"Feb 22, 2012",Original,12180,14017,649
32293,Kerorinpasu,4.36,UNKNOWN,ONA,1,"Feb 14, 2011",Original,12540,14922,501
32294,Ai (ONA),2.63,Romance,ONA,1,"Aug 10, 2012",Original,12693,8440,4339
32295,Ai Sky Tree 21,4.34,Action,ONA,1,"Aug 30, 2012",Original,12544,13306,816
32296,Present made no Michinori,4.73,Action,ONA,1,"Mar 22, 2009",Original,12284,13356,804
32297,Tenkou Kotofumi,5.2,Fantasy,ONA,1,"Sep 18, 2011",Original,11577,14408,579
32298,Nakanaori,4.69,Action,ONA,1,2011,Original,12325,13689,726
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.33,"Comedy, Sci-Fi",TV,12,"Jul 11, 2016 to Sep 26, 2016",Original,7191,4542,20327
32309,Tabi Machi Late Show,6.22,"Drama, Slice of Life",TV,4,"Jan 8, 2016 to Jan 29, 2016",Original,7770,6262,9218
32310,"Letchu, Getchu, Saru Getchu Episode 0",UNKNOWN,Comedy,Special,1,Not available,Game,17683,18541,218
32311,Beautiful World,6.67,"Action, Drama, Sci-Fi",Music,1,"Dec 2, 2014",Original,UNKNOWN,6658,7945
32313,Concrete Revolutio: Choujin Gensou - The Last Song,6.99,"Action, Drama, Fantasy, Mystery, Sci-Fi",TV,11,"Apr 10, 2016 to Jun 17, 2016",Original,4023,3520,35186
32316,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,5.89,Comedy,Special,2,"Mar 22, 2013",Original,9309,11315,1582
32321,Lupin III (2015): Italian Game,6.41,"Action, Adventure, Comedy",Special,1,"Jan 8, 2016",Original,6837,7605,5634
32322,Futari wa 80-sai,5.2,UNKNOWN,Music,1,"Aug 1, 1986",Music,UNKNOWN,17733,267
32323,Aishen Qiaokeli-ing...,6.83,"Comedy, Romance",ONA,15,"Dec 2, 2015 to Mar 16, 2016",Web manga,4695,2146,84500
32324,Shounen Sunday CM: Major 2nd,6.55,Sports,Special,1,"Jul 11, 2016",Manga,6072,9501,2977
32338,Yes! BanG_Dream!,6.62,UNKNOWN,Music,1,"Feb 24, 2016",Original,UNKNOWN,8817,3745
32343,Subarashii Sekai,5.78,Fantasy,Music,1,"Jun 10, 2013",Music,UNKNOWN,14159,618
32344,Nanairo Megane,4.82,UNKNOWN,Music,1,2010,Original,UNKNOWN,15696,422
32345,Celebration and Chorale,5.39,UNKNOWN,Movie,1,sep-12,Original,11107,15087,482
32346,makemagic,5.35,Fantasy,Music,1,oct-11,Original,UNKNOWN,13495,776
32349,Hot Minute: Gudetama,5.63,Comedy,ONA,1,"Nov 2, 2015",Other,10352,12243,1135
32353,Bonobono (TV 2016),6.33,"Comedy, Slice of Life",TV,UNKNOWN,"Apr 2, 2016 to ?",4-koma manga,7194,9502,2967
32355,Toshi Densetsu Series,7.33,Hentai,OVA,6,"Jan 22, 2016 to Sep 7, 2018",Manga,UNKNOWN,3688,31900
32359,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,6.54,"Action, Adventure, Fantasy",Special,1,"Dec 31, 2015",Original,6148,8268,4611
32360,Qualidea Code,6.47,"Action, Fantasy, Sci-Fi",TV,12,"Jul 10, 2016 to Sep 25, 2016",Original,6542,1175,187862
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.33,"Action, Adventure, Fantasy",Special,1,"Jul 6, 2016",Original,2390,1834,108989
32366,Gintama°: Aizome Kaori-hen,8.4,Comedy,OVA,2,"Aug 4, 2016 to Nov 4, 2016",Manga,173,2191,81636
32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,UNKNOWN,"Adventure, Fantasy",Special,1,"Jan 13, 2007",Original,19910,17952,252
32370,D.Gray-man Hallow,7.7,"Action, Adventure, Fantasy",TV,13,"Jul 5, 2016 to Sep 27, 2016",Manga,1145,1192,185000
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,7.05,Mystery,Special,1,"Dec 26, 2015",Manga,3760,10679,1997
32377,Azure Nihon Data Center,5.07,Action,ONA,1,"Feb 25, 2014",Original,11826,11018,1771
32379,Berserk,6.3,"Action, Adventure, Drama, Fantasy, Horror",TV,12,"Jul 1, 2016 to Sep 16, 2016",Manga,7374,638,344591
32380,Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,7.84,"Comedy, Fantasy",OVA,1,"Jun 24, 2016",Light novel,833,549,385635
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",6.02,Drama,Special,1,"Feb 11, 2016",Original,8717,10137,2375
32383,Osomatsu-san Short Film Series,6.47,Comedy,Special,7,"Jan 29, 2016 to Jul 29, 2016",Manga,6537,7327,6215
32384,The New A-Class.: Next Stage with YOU,4.76,UNKNOWN,ONA,1,"Nov 25, 2015",Original,12262,11495,1480
32385,Project HAL,5.71,Action,ONA,3,"May 31, 2015 to Jul 30, 2015",Original,10026,13651,737
32388,Undouki Kenshin Manual Taiou Taisou,UNKNOWN,UNKNOWN,Special,1,"Dec 20, 2015",Original,13236,17875,258
32397,Saga-ken wo Meguru Animation,6.01,Slice of Life,Movie,4,"Mar 12, 2016 to Mar 12, 2017",Original,8778,10698,1987
32400,KochinPa!,4.05,Comedy,TV,12,"Dec 22, 2015 to May 25, 2016",Other,12606,10263,2278
32402,Mim Mam Mint,UNKNOWN,Comedy,TV,4,"Dec 24, 2015 to Mar 25, 2016",Original,18116,15337,453
32405,Marshmallow★Imouto★Succubus★,6.89,Hentai,OVA,2,"Mar 18, 2016 to Apr 22, 2016",Visual novel,UNKNOWN,5806,11024
32407,Clockwork Planet,6.45,"Fantasy, Sci-Fi",TV,12,"Apr 7, 2017 to Jun 23, 2017",Light novel,6603,1399,154491
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)",5.22,Comedy,ONA,2,"Jul 5, 2015 to Jul 30, 2015",Radio,11549,16387,362
32409,Shinmai Maou no Testament Burst Specials,6.8,"Comedy, Ecchi",Special,5,"Dec 25, 2015 to Apr 27, 2016",Light novel,4861,3600,33268
32410,Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,5.66,Sci-Fi,Special,5,"Mar 25, 2016 to Aug 26, 2016",Manga,10220,5761,11230
32412,Kigyou Senshi Arslan,6.49,Comedy,Special,6,"Oct 5, 2016",Manga,6418,7164,6554
32415,Garo: Honoo no Kokuin - Home,6.75,"Action, Fantasy",Special,1,"Sep 16, 2015",Original,5079,5756,11247
32417,Chibinacs,UNKNOWN,Comedy,TV,25,"Apr 13, 2006 to Sep 28, 2006",Other,15223,18136,242
32418,Chibinacs 2.0,UNKNOWN,Comedy,TV,25,"Apr 14, 2007 to Oct 13, 2007",Other,15224,18313,233
32419,Chibinacs 3,UNKNOWN,Comedy,TV,25,"Jun 3, 2008 to Nov 18, 2008",Other,15225,18196,239
32420,Ken-chan,UNKNOWN,UNKNOWN,Music,1,"Aug 2, 1985",Original,UNKNOWN,19093,186
32421,Aikodesho,4.97,UNKNOWN,Music,1,"Aug 2, 1988",Original,UNKNOWN,15878,400
32422,Joukyuusei,5.99,Romance,Music,1,"Dec 3, 1985",Original,UNKNOWN,14601,548
32423,Pretty x Cation The Animation,7.15,Hentai,OVA,2,"Mar 25, 2016 to Jul 29, 2016",Visual novel,UNKNOWN,5621,11947
32430,Kodanuki Ponpo,5.26,UNKNOWN,Music,1,"Dec 7, 1983",Original,UNKNOWN,17628,273
32437,One Piece: Long Ring Long Land-hen,6.71,"Action, Adventure, Fantasy",Special,1,"Dec 11, 2015",Manga,5271,6036,10053
32438,Mayoiga,5.49,"Drama, Horror, Mystery",TV,12,"Apr 1, 2016 to Jun 17, 2016",Original,10809,1058,212949
32446,MONSTER GENERATiON,6.67,UNKNOWN,Music,1,"Jul 23, 2015",Game,UNKNOWN,9637,2837
32447,Nora to Oujo to Noraneko Heart,5.39,"Comedy, Ecchi",TV,11,"Jul 12, 2017 to Sep 27, 2017",Visual novel,11124,3215,41575
32448,Kirin Ashita no Calendar,5.72,UNKNOWN,TV,1306,"Jan 1, 1980 to Oct 6, 1984",Unknown,10009,14438,571
32454,Usakame,5.76,"Comedy, Sports",TV,12,"Apr 12, 2016 to Jun 28, 2016",Manga,9856,5532,12420
32455,Gekidol: Actidol Project,5.5,"Drama, Sci-Fi",TV,12,"Jan 5, 2021 to Mar 3, 2021",Original,10790,5162,14737
32461,Mitsuami no Kamisama,6.76,"Drama, Slice of Life",Movie,1,"Oct 24, 2015",Manga,5021,8206,4716
32467,Under the Dog: Anthea-chan,4.59,"Action, Comedy",ONA,1,"Aug 8, 2015",Original,12420,8415,4369
32468,Nirvana,6.75,UNKNOWN,Music,1,"Nov 25, 2015",Original,UNKNOWN,6476,8423
32472,Okoru yo!,UNKNOWN,UNKNOWN,Music,1,"Apr 4, 1983",Original,UNKNOWN,19066,187
32473,Kabocha no Oji-san,UNKNOWN,UNKNOWN,Music,1,"Apr 4, 1987",Original,UNKNOWN,18149,241
32475,Minami no Kuni kara Kita Tegami,UNKNOWN,UNKNOWN,Music,1,"Dec 2, 1992",Original,UNKNOWN,18932,196
32476,Love Live! The School Idol Movie: Gekijou Manner CM,6.33,Comedy,Movie,4,"Jun 13, 2015 to Jun 27, 2015",Original,7219,7812,5331
32481,Love Live! Kouhaku Special Anime,6.33,UNKNOWN,Special,1,"Dec 31, 2015",Original,7219,7737,5434
32483,Cheer Danshi!!,6.67,"Drama, Sports",TV,12,"Jul 5, 2016 to Sep 27, 2016",Novel,5484,2569,63070
32484,A-Size Classmate,5.67,Hentai,OVA,2,"Feb 5, 2016 to Apr 1, 2016",Manga,UNKNOWN,6347,8906
32485,Prison School: Mad Wax,7.37,"Comedy, Romance, Ecchi",OVA,1,"Mar 4, 2016",Manga,2206,1441,149036
32491,Kanojo to Kanojo no Neko: Everything Flows,7.67,Slice of Life,TV,4,"Mar 4, 2016 to Mar 25, 2016",Original,1211,1612,128521
32494,Days (TV),7.16,Sports,TV,24,"Jul 2, 2016 to Dec 18, 2016",Manga,3230,1500,140000
32502,BlazBlue: Alter Memory Specials,6,Comedy,Special,6,"Dec 25, 2013 to May 28, 2014",Game,8818,8877,3670
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",5.95,Ecchi,Special,1,"Dec 26, 2008",Unknown,9040,11320,1575
32511,Girls & Panzer: Nihon Senshadou Renmei News,6.72,Comedy,Special,2,"Jun 21, 2013",Original,5220,7865,5254
32518,Shoujo kara Shoujo e...,6.92,Hentai,OVA,2,"Feb 12, 2016 to Mar 11, 2016",Manga,UNKNOWN,6506,8321
32521,Super Mario World: Mario to Yoshi no Bouken Land,5.12,Comedy,OVA,1,1991,Game,11756,11326,1571
32526,Love Live! Sunshine!!,7.39,Slice of Life,TV,13,"Jul 2, 2016 to Sep 24, 2016",Other,2103,1257,176870
32534,Xiyou Ji: Dasheng Guilai,6.56,"Adventure, Fantasy, Supernatural",Movie,1,"Jul 10, 2015",Original,6010,9662,2809
32542,Sakamoto desu ga?,7.55,Comedy,TV,12,"Apr 8, 2016 to Jul 1, 2016",Manga,1542,239,740047
32543,Lu Shidai 2nd Season,6.68,"Action, Adventure, Comedy",ONA,13,"Nov 26, 2014 to Dec 12, 2015",Original,5441,10055,2437
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,7.85,Slice of Life,OVA,1,"Sep 23, 2016",Manga,827,2982,47505
32548,Shounen Sunday CM: Imawa no Kuni no Alice,5.99,Action,ONA,1,"Jul 9, 2013",Manga,8909,8143,4806
32551,Digimon Adventure tri. 3: Kokuhaku,7.62,"Action, Adventure, Comedy, Drama",Movie,1,"Sep 24, 2016",Original,1324,2384,71476
32553,Nisekoi: OVA,7.05,"Comedy, Romance",OVA,2,"Jan 4, 2016",Manga,3765,1998,94847
32555,Stella no Mahou,6.85,Comedy,TV,12,"Oct 3, 2016 to Dec 19, 2016",4-koma manga,4619,3328,39062
32557,I'm Stuck!!: Life of the Dead,4.8,"Comedy, Horror",ONA,4,"Mar 2, 2014 to May 8, 2014",Original,12204,15837,406
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,UNKNOWN,Comedy,ONA,5,"Sep 28, 2015 to Oct 8, 2015",Original,19286,18258,235
32561,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,6.59,Comedy,Special,1,"Mar 16, 2016",Light novel,5873,2753,55478
32563,Starry Tales: Seiza wa Toki wo Koete,5.19,Fantasy,Movie,1,"Mar 19, 2011",Original,11607,11979,1242
32564,Shounen Sunday CM: Tokiwa Kitareri!! CM,5.4,Action,Special,1,"Jan 12, 2016",Manga,11092,13856,687
32566,Noblesse: Pamyeol-ui Sijak,7.24,"Action, Adventure, Supernatural",OVA,1,"Dec 4, 2015",Web manga,2813,2821,52991
32568,Kamiwaza Wanda,UNKNOWN,Sci-Fi,TV,47,"Apr 23, 2016 to Mar 25, 2017",Original,17152,14054,640
32571,Shounen Ashibe: Go! Go! Goma-chan,6.07,"Comedy, Slice of Life",TV,32,"Apr 5, 2016 to Feb 21, 2017",4-koma manga,8516,9595,2874
32572,Neko Neko Nihonshi,6.22,UNKNOWN,TV,32,"Apr 6, 2016 to Feb 22, 2017",Web manga,7751,9381,3108
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,7.37,"Action, Comedy, Fantasy",OVA,1,"Jun 3, 2016",Manga,2194,3241,40935
32580,Uniminipet,UNKNOWN,"Adventure, Fantasy",TV,26,"Jun 15, 2001 to Dec 7, 2001",Unknown,13233,16223,374
32581,Gaza: Changing the World,5.47,"Drama, Supernatural",ONA,1,"Jun 27, 2015",Original,10880,15623,428
32582,Duel Masters VSRF,5.38,"Action, Adventure, Comedy, Fantasy",TV,51,"Apr 3, 2016 to Mar 26, 2017",Original,11153,11661,1392
32583,Sense Honma ni Honma,4.98,UNKNOWN,Music,1,"Aug 4, 1982",Original,UNKNOWN,17090,313
32585,Telemonster,UNKNOWN,Adventure,TV,52,"Feb 28, 2016 to Jul 9, 2017",Original,12861,15383,448
32587,Shoujo Ramune,6.73,Hentai,OVA,4,"Oct 7, 2016 to Mar 2, 2018",Visual novel,UNKNOWN,3438,36952
32590,Taeng-gu & Ulasyong,UNKNOWN,"Action, Comedy",TV,26,"Mar 23, 2001 to Oct 12, 2001",Original,12741,17158,307
32593,The Snack World,UNKNOWN,"Adventure, Comedy, Fantasy",Movie,1,"Dec 19, 2015",Mixed media,12915,16060,387
32595,Seisen Cerberus: Ryuukoku no Fatalités,5.59,"Adventure, Fantasy",TV,13,"Apr 5, 2016 to Jun 28, 2016",Game,10483,1936,99769
32596,The Snack World (TV),UNKNOWN,"Adventure, Comedy, Fantasy",TV,50,"Apr 13, 2017 to Apr 19, 2018",Mixed media,12922,13752,713
32598,Tsukushi no Iwai,UNKNOWN,UNKNOWN,OVA,1,Not available,Unknown,13093,19430,168
32600,Kanojo wa Zombie,5.92,Romance,Music,1,"Jan 27, 2016",Music,UNKNOWN,11699,1378
32601,12-sai.: Chicchana Mune no Tokimeki,6.4,Romance,TV,12,"Apr 4, 2016 to Jun 20, 2016",Manga,6882,3578,33895
32603,Okusama ga Seitokaichou!+!,6.59,"Comedy, Romance, Ecchi",TV,12,"Oct 2, 2016 to Dec 18, 2016",Manga,5892,1332,164289
32606,Onigiri,5.33,"Comedy, Fantasy",TV,13,"Apr 7, 2016 to Jun 30, 2016",Game,11272,3780,30405
32607,Gi(a)rlish Number,6.82,Slice of Life,TV,12,"Oct 7, 2016 to Dec 23, 2016",Mixed media,4779,1927,100411
32608,Endride,5.59,"Adventure, Fantasy",TV,24,"Apr 3, 2016 to Sep 25, 2016",Original,10500,2359,72512
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,5.73,Adventure,Special,1,"Dec 16, 2015",Original,9970,14398,581
32613,Elsword: El-ui Yeoin,5.91,"Action, Fantasy",ONA,12,"Dec 10, 2016 to Jan 5, 2018",Game,9227,4283,23240
32615,Youjo Senki,7.96,"Action, Fantasy",TV,12,"Jan 6, 2017 to Mar 31, 2017",Light novel,637,183,867830
32618,Hietsuki Bushi,5.33,"Fantasy, Sci-Fi",Music,1,2011,Music,UNKNOWN,16331,366
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,6.99,Hentai,OVA,1,"Apr 28, 2016",Visual novel,UNKNOWN,5701,11527
32621,Pokopon no Yukai na Saiyuuki,UNKNOWN,"Adventure, Fantasy",Movie,1,"Jul 21, 1990",Original,18939,17644,272
32622,Hello Kitty no Oyayubi-hime,5.81,"Adventure, Fantasy",Movie,1,"Jul 21, 1990",Novel,9650,15119,477
32623,Kasa Jizou,UNKNOWN,Fantasy,Movie,1,1960,Other,17188,17856,259
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.66,Comedy,Special,7,"Jan 27, 2016",Manga,5540,5222,14273
32626,Kozaru no Buranko,5.29,UNKNOWN,Movie,1,Dec 1959,Picture book,11356,16022,390
32627,Shaka no Shougai,UNKNOWN,UNKNOWN,Movie,1,1961,Other,19481,18906,197
32628,Columbus no Daibouken,UNKNOWN,"Adventure, Drama",OVA,1,"Dec 23, 1992",Original,15363,17243,298
32629,"Subarashii Sekai Ryokou: New York Tabi ""Computopia Seireki Nisennen no Monogatari""",UNKNOWN,Sci-Fi,Special,2,"Jan 7, 1968 to Jan 14, 1968",Original,20072,17336,291
32630,Coral no Tanken,UNKNOWN,Adventure,TV,50,"Apr 7, 1979 to Mar 29, 1980",Other,15379,16669,341
32633,Nowisee,6.49,UNKNOWN,Music,24,"Aug 8, 2015 to Jul 8, 2017",Original,UNKNOWN,11110,1709
32636,Hokori Inu no Hanashi,5.31,Avant Garde,Movie,1,2012,Original,11329,15329,455
32637,Usawaltz,4.71,Avant Garde,ONA,1,"Sep 15, 2011",Original,12306,14504,562
32639,Usaband,5,UNKNOWN,ONA,1,"Sep 10, 2009",Original,11965,15385,449
32642,Yanesenondo,5.03,UNKNOWN,ONA,1,"Jul 30, 2009",Original,11920,14648,539
32644,Yaseruyagi,5.01,UNKNOWN,ONA,1,"Mar 28, 2010",Original,11943,15087,482
32646,Tsuzuki wo Kangaeru Monogatari,UNKNOWN,Drama,Special,4,"Apr 18, 2010 to Dec 5, 2010",Original,13109,17486,281
32648,Handa-kun,7.36,Comedy,TV,12,"Jul 8, 2016 to Sep 23, 2016",Manga,2254,802,281632
32660,Petit Petit Muse,UNKNOWN,Fantasy,TV,26,"Jan 27, 2008 to Jul 26, 2008",Original,18874,14956,497
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,5.96,Adventure,TV,104,"Oct 1, 2016 to Sep 27, 2018",Original,9000,13114,864
32664,Bananya,6.76,"Comedy, Slice of Life",TV,13,"Jul 4, 2016 to Sep 26, 2016",Original,5046,2448,68626
32665,Historical,5.52,Adventure,ONA,1,"Feb 1, 2016",Original,10709,13841,691
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,UNKNOWN,"Comedy, Gourmet",ONA,1,"Feb 10, 2016",Original,18697,16559,348
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.1,Hentai,OVA,4,"Apr 28, 2016 to Jul 29, 2016",Visual novel,UNKNOWN,4438,21336
32668,Noblesse: Awakening,7.38,"Action, Supernatural",ONA,1,"Feb 4, 2016",Web manga,2158,1741,116315
32670,Battle Spirits: Double Drive,5.75,Fantasy,TV,51,"Apr 6, 2016 to Mar 29, 2017",Card game,9875,11305,1585
32673,Udon no Kuni no Kiniro Kemari,7.75,"Slice of Life, Supernatural",TV,12,"Oct 9, 2016 to Dec 25, 2016",Manga,1021,1597,129595
32676,Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,UNKNOWN,"Comedy, Fantasy",Movie,1,"Jul 2, 2016",Picture book,19999,16471,356
32681,Uchuu Patrol Luluco,7.54,"Action, Adventure, Comedy",TV,13,"Apr 1, 2016 to Jun 24, 2016",Original,1577,1447,147576
32682,Kagewani: Shou,6.41,"Horror, Mystery, Supernatural, Suspense",TV,13,"Apr 1, 2016 to Jun 24, 2016",Original,6827,4732,18597
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,6.25,"Boys Love, Comedy",Special,1,"Sep 23, 2005",Visual novel,7631,8577,4116
32686,Keijo!!!!!!!!,6.93,"Sports, Ecchi",TV,12,"Oct 6, 2016 to Dec 22, 2016",Manga,4267,546,388167
32691,Flowering Heart,6.02,UNKNOWN,TV,26,"Feb 25, 2016 to May 24, 2016",Original,8736,7998,5026
32693,Kitakaze to Taiyou,5.24,UNKNOWN,Movie,1,Apr 1960,Other,11503,15935,398
32695,Match Shoujo PV,5.6,UNKNOWN,ONA,1,"Feb 10, 2016",Manga,10459,12525,1032
32696,Fukigen na Mononokean,7.42,"Comedy, Supernatural",TV,13,"Jun 28, 2016 to Sep 20, 2016",Web manga,2012,1635,126451
32697,Ozmafia!!,5.46,"Fantasy, Romance",TV,12,"Jul 7, 2016 to Sep 22, 2016",Visual novel,10905,4543,20325
32698,Monster Musume no Iru Nichijou OVA,7.12,"Comedy, Fantasy, Romance, Ecchi",OVA,2,"Nov 12, 2016 to Apr 13, 2017",Manga,3433,1852,106894
32700,Heart Realize,6.8,UNKNOWN,Music,1,"Mar 12, 2014",Manga,UNKNOWN,6589,8088
32707,Jewelpet: Attack Chance!?,5.64,"Comedy, Fantasy",ONA,3,"Feb 19, 2016 to May 30, 2016",Original,10314,12498,1043
32716,Nihon no Otogibanashi,UNKNOWN,"Fantasy, Supernatural",OVA,29,1990,Other,18508,18086,244
