anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
100,Fruits Basket,7.69,"Drama, Romance, Supernatural",TV,26,2001,Manga,1174,389,524623
101,Fullmetal Alchemist,8.11,"Action, Adventure, Award Winning, Drama, Fantasy",TV,51,2003,Manga,454,76,1426703
102,Full Moon wo Sagashite,7.94,"Comedy, Drama, Romance, Supernatural",TV,52,2002,Manga,660,1860,106414
103,Fushigi Yuugi,7.61,"Adventure, Fantasy, Romance",TV,52,1995,Manga,1357,1748,115885
104,Fushigi Yuugi: Eikouden,6.82,"Adventure, Drama, Fantasy, Romance",OVA,4,2001,Manga,4776,4833,17611
105,Futakoi,6.44,"Comedy, Romance",TV,13,2004,Original,6666,3540,34677
106,Futakoi Alternative,6.86,"Comedy, Drama, Romance",TV,13,2005,Original,4571,3750,30944
107,Gate Keepers,6.92,"Action, Comedy, Fantasy, Sci-Fi",TV,24,2000,Game,4314,4404,21786
108,Gate Keepers 21,6.74,"Action, Drama, Sci-Fi",OVA,6,2002,Game,5125,5946,10417
109,Gensoumaden Saiyuuki,7.55,"Action, Adventure, Comedy, Drama, Supernatural",TV,50,2000,Manga,1545,2791,53858
110,Saiyuuki Reload,7.37,"Action, Adventure, Comedy, Drama, Supernatural",TV,25,2003,Manga,2211,3560,34249
111,Saiyuuki Reload Gunlock,7.37,"Action, Adventure, Comedy, Drama, Supernatural",TV,26,2004,Manga,2211,4298,22999
112,GetBackers,7.58,"Action, Mystery, Supernatural",TV,49,2002,Manga,1438,1703,119875
113,Green Green,6.15,"Comedy, Romance, Ecchi",TV,12,2003,Visual novel,8102,1750,115548
114,Gunslinger Girl,7.39,"Action, Drama, Sci-Fi",TV,13,2003,Manga,2127,1191,185016
115,Hikaru no Go,8.08,"Comedy, Drama, Supernatural",TV,75,2001,Manga,491,1557,133599
116,Hunter x Hunter,8.41,"Action, Adventure, Fantasy",TV,62,1999,Manga,170,357,564771
117,Hunter x Hunter: Original Video Animation,8.31,"Action, Adventure, Fantasy",OVA,8,2002,Manga,239,1673,122636
118,Hunter x Hunter: Greed Island,8.18,"Action, Adventure, Fantasy",OVA,8,2003,Manga,374,1429,150175
119,Hunter x Hunter: Greed Island Final,8.25,"Action, Adventure, Fantasy",OVA,14,2004,Manga,298,1506,139464
120,Jinki:Extend,6.1,Sci-Fi,TV,12,2005,Manga,8385,5723,11401
121,Kamikaze Kaitou Jeanne,7.46,"Action, Drama, Mystery, Romance, Supernatural",TV,44,1999,Manga,1847,2764,54889
122,Kannazuki no Miko,6.81,"Drama, Girls Love, Romance, Supernatural",TV,12,2004,Manga,4801,2436,69192
123,Kanon,7.07,"Drama, Romance, Supernatural",TV,13,2002,Visual novel,3669,2542,64293
124,Kareshi Kanojo no Jijou,7.59,"Comedy, Drama, Romance",TV,26,1998,Manga,1402,1023,220497
125,Kono Minikuku mo Utsukushii Sekai,6.71,"Comedy, Drama, Romance, Sci-Fi, Ecchi",TV,12,2004,Original,5291,2647,59737
126,Kimi ga Nozomu Eien,7.18,"Drama, Romance",TV,14,2003,Visual novel,3122,1511,139156
127,Kita e.: Diamond Dust Drops,6.56,"Drama, Romance",TV,12,2004,Visual novel,6039,6300,9050
128,Loveless,6.76,"Action, Boys Love, Drama, Mystery, Supernatural",TV,12,2005,Manga,5020,1526,137813
129,Blood+,7.62,"Action, Drama, Horror, Mystery, Supernatural",TV,50,2005,Original,1320,592,367577
130,Re: Cutey Honey,7.1,"Action, Comedy, Girls Love, Sci-Fi, Ecchi",OVA,3,2004,Manga,3562,3925,28103
131,Solty Rei,7.27,"Action, Sci-Fi",TV,24,2005,Original,2675,3856,29283
132,Juuni Kokuki,8.02,"Action, Adventure, Fantasy",TV,45,2002,Novel,566,1473,144333
133,Shaman King,7.75,"Action, Adventure, Comedy, Supernatural",TV,64,2001,Manga,1020,612,356061
134,X/1999,6.57,"Action, Drama, Fantasy, Horror, Sci-Fi, Supernatural",Movie,1,1996,Manga,5999,3442,36913
135,X,7.4,"Action, Drama, Fantasy, Romance",TV,24,2001,Manga,2072,2220,80243
136,Mahou Sensei Negima!,6.94,"Comedy, Fantasy, Romance, Supernatural, Ecchi",TV,26,2005,Manga,4212,1523,138093
137,Maria-sama ga Miteru,7.29,"Drama, Girls Love",TV,13,2004,Light novel,2569,2476,67257
138,Boukyaku no Senritsu,6.28,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",TV,24,2004,Manga,7507,4748,18457
139,"Ima, Soko ni Iru Boku",7.61,"Adventure, Drama, Fantasy, Sci-Fi",TV,13,1999,Original,1362,1514,138932
140,Peace Maker Kurogane,7.3,"Action, Comedy",TV,24,2003,Manga,2512,2723,56677
141,Pita Ten,6.93,"Comedy, Fantasy, Romance",TV,26,2002,Manga,4278,4280,23271
142,Power Stone,6.55,"Adventure, Comedy, Fantasy",TV,26,1999,Game,6068,6725,7750
143,Mononoke Hime,8.67,"Action, Adventure, Award Winning, Fantasy",Movie,1,1997,Original,58,105,1190601
144,RahXephon,7.39,"Action, Award Winning, Drama, Mystery, Romance, Sci-Fi",TV,26,2002,Original,2108,1745,116145
145,Samurai 7,7.44,Sci-Fi,TV,26,2004,Other,1923,1618,128166
146,Scrapped Princess,7.38,"Adventure, Comedy, Drama, Fantasy, Sci-Fi",TV,24,2003,Light novel,2160,2016,93327
147,s.CRY.ed,7.36,"Action, Adventure, Drama, Sci-Fi",TV,26,2001,Original,2231,2204,81088
148,Shingetsutan Tsukihime,6.82,"Action, Horror, Mystery, Romance, Supernatural",TV,12,2003,Visual novel,4752,1336,163534
149,Slam Dunk,8.54,Sports,TV,101,1993,Manga,108,797,283226
150,Strange Dawn,6.32,"Adventure, Drama, Fantasy",TV,13,2000,Original,7306,7677,5523
151,Tactics,7.2,"Mystery, Supernatural",TV,25,2004,Manga,3057,3269,40311
152,Tenjou Tenge,6.88,"Action, Comedy, Ecchi",TV,24,2004,Manga,4478,1198,184419
153,Tokyo Underground,6.59,"Action, Adventure, Romance, Sci-Fi",TV,26,2002,Manga,5855,3873,28859
154,Triangle Heart: Sweet Songs Forever,6.09,"Adventure, Romance",OVA,4,2003,Visual novel,8439,7030,6869
155,Tsubasa Chronicle,7.52,"Action, Adventure, Fantasy, Romance",TV,26,2005,Manga,1642,1009,222752
156,Ultra Maniac,7.16,"Comedy, Romance",TV,26,2003,Manga,3218,3645,32480
157,Ultra Maniac OVA,6.62,"Comedy, Romance",OVA,1,2002,Unknown,5712,7653,5554
158,Vandread,7.17,"Action, Sci-Fi, Ecchi",TV,13,2000,Original,3210,2168,82637
159,Vandread: The Second Stage,7.39,"Action, Sci-Fi, Ecchi",TV,13,2001,Original,2113,2824,52908
160,Tenkuu no Escaflowne,7.67,"Adventure, Fantasy, Romance",TV,26,1996,Original,1195,1422,150794
161,Whistle!,7.39,Sports,TV,39,2002,Manga,2114,5224,14263
162,Xenosaga The Animation,6.32,"Action, Sci-Fi",TV,12,2005,Game,7254,4561,20156
163,Initial D First Stage,8.33,"Action, Drama",TV,26,1998,Manga,224,616,353680
164,Initial D Second Stage,8.16,"Action, Drama",TV,13,1999,Manga,394,1106,202885
165,Initial D Third Stage,7.9,"Action, Drama, Romance",Movie,1,2001,Manga,735,1308,167970
166,Love Hina,7.1,"Comedy, Romance, Ecchi",TV,24,2000,Manga,3554,864,259281
167,Love Hina Again,7.21,"Comedy, Drama, Romance, Ecchi",OVA,3,2002,Manga,2960,2153,84091
168,Love Hina Christmas Special: Silent Eve,7.31,"Comedy, Romance",Special,1,2000,Manga,2487,2704,57393
169,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.18,"Adventure, Comedy, Romance",Special,1,2001,Manga,3128,2850,52165
170,Maburaho,6.74,"Comedy, Drama, Romance, Ecchi",TV,24,2003,Light novel,5134,1989,95727
171,Macross Zero,7.51,"Action, Adventure, Sci-Fi",OVA,5,2002,Original,1678,3377,38122
172,Onegai☆Teacher,7.11,"Drama, Romance, Sci-Fi",TV,12,2002,Original,3494,1283,172570
173,Onegai☆Twins,6.82,"Comedy, Drama, Sci-Fi",TV,12,2003,Original,4745,2112,87715
174,Rizelmine,6.51,"Comedy, Romance, Sci-Fi, Ecchi",TV,24,2002,Manga,6339,4167,24637
175,Speed Grapher,7.31,"Action, Mystery",TV,24,2005,Original,2504,1817,110219
176,Sen to Chihiro no Kamikakushi,8.78,"Adventure, Award Winning, Supernatural",Movie,1,2001,Original,36,44,1760676
177,Tenshi na Konamaiki,7.43,"Comedy, Romance",TV,50,2002,Manga,1941,3978,27245
178,Video Girl Ai,7.2,"Comedy, Drama, Romance, Ecchi",OVA,6,1992,Manga,3061,3873,28878
179,Wolf's Rain,7.8,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,2003,Original,929,694,319198
180,Yumeria,6.08,"Action, Comedy, Ecchi",TV,12,2004,Visual novel,8451,3959,27542
181,Samurai Champloo,8.51,"Action, Adventure, Comedy",TV,26,2004,Original,120,106,1187090
182,Lodoss-tou Senki: Eiyuu Kishi Den,7.13,"Action, Adventure, Drama, Fantasy, Romance",TV,27,1998,Novel,3408,3707,31538
183,Lodoss-tou Senki,7.36,"Action, Adventure, Fantasy",OVA,13,1990,Light novel,2221,2466,67678
184,R.O.D: Read or Die,7.63,"Action, Adventure, Mystery, Sci-Fi",OVA,3,2001,Light novel,1299,2513,65589
185,R.O.D: The TV,7.53,"Action, Adventure, Comedy, Drama, Sci-Fi",TV,26,2003,Manga,1627,2463,67805
186,Ranma ½,7.76,"Action, Comedy, Fantasy",TV,161,1989,Manga,1007,915,245209
187,Project A-Ko,6.85,"Action, Adventure, Comedy, Sci-Fi",Movie,1,1986,Original,4615,4610,19646
188,Pia Carrot e Youkoso!! 2 DX,6.19,"Comedy, Romance",OVA,6,1999,Visual novel,7919,9879,2592
189,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.81,"Comedy, Romance",Movie,1,2002,Visual novel,9671,9592,2878
190,Kidou Senkan Nadesico,7.49,"Action, Romance, Sci-Fi",TV,26,1996,Original,1746,2844,52289
191,Kidou Senkan Nadesico: The Prince of Darkness,6.73,"Action, Award Winning, Drama, Sci-Fi",Movie,1,1998,Original,5152,5032,15786
192,Mezzo DSA,6.65,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,2004,Original,5603,4413,21598
193,Dragon Ball,7.96,"Action, Adventure, Comedy, Fantasy",TV,153,1986,Manga,640,149,989241
194,Dragon Ball GT,6.48,"Action, Adventure, Comedy, Fantasy",TV,64,1996,Manga,6466,327,607445
195,Elfen Lied,7.48,"Action, Drama, Horror, Romance, Supernatural",TV,13,2004,Manga,1786,71,1462904
196,FLCL,8.03,"Action, Avant Garde, Comedy, Sci-Fi",OVA,6,2000,Original,547,219,786606
197,Jigoku Shoujo,7.61,"Horror, Mystery, Supernatural",TV,26,2005,Original,1363,625,347632
198,Ninin ga Shinobuden,6.89,Comedy,TV,12,2004,Manga,4449,3565,34202
199,Air Master,6.97,"Action, Comedy",TV,27,2003,Manga,4103,3403,37581
200,Asagiri no Miko,6.1,"Action, Comedy, Fantasy, Supernatural",TV,26,2002,Manga,8367,6714,7764
201,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Fantasy, Romance",TV,70,1998,Manga,390,507,420586
202,Daa! Daa! Daa!,7.66,"Comedy, Sci-Fi",TV,78,2000,Manga,1243,4164,24641
203,Dan Doh!!,6.63,"Adventure, Sports",TV,26,2004,Manga,5674,8558,4147
204,E's Otherwise,6.59,"Adventure, Comedy, Drama, Sci-Fi, Supernatural",TV,26,2003,Manga,5870,4985,16192
205,Koukyoushihen Eureka Seven,8.06,"Adventure, Drama, Romance, Sci-Fi",TV,50,2005,Original,517,494,426718
206,Rekka no Honoo,7.34,"Action, Adventure",TV,42,1997,Manga,2345,2529,64991
207,Gankutsuou,8.14,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",TV,24,2004,Novel,420,930,240869
208,Genshiken,7.63,"Comedy, Slice of Life",TV,12,2004,Manga,1316,1271,174114
209,Girls Bravo: First Season,6.38,"Comedy, Fantasy, Romance, Ecchi",TV,11,2004,Manga,6982,1466,145089
210,Gokusen,7.41,"Comedy, Drama, Slice of Life",TV,13,2004,Manga,2035,3104,44329
211,Gravitation,6.93,"Boys Love, Comedy",TV,13,2000,Manga,4259,1729,117359
212,Agatha Christie no Meitantei Poirot to Marple,6.83,Mystery,TV,39,2004,Novel,4696,6780,7577
213,Great Teacher Onizuka,8.69,Comedy,TV,43,1999,Manga,56,216,788251
214,Groove Adventure Rave,7.22,"Adventure, Comedy, Fantasy, Romance",TV,51,2001,Manga,2937,1965,97932
215,Harukanaru Toki no Naka de: Hachiyou Shou,7,"Fantasy, Romance",TV,26,2004,Visual novel,4011,4208,24220
216,Ichigo 100%,6.63,"Comedy, Romance, Ecchi",TV,12,2005,Manga,5684,1786,112888
217,InuYasha,7.86,"Action, Adventure, Fantasy, Romance",TV,167,2000,Manga,794,233,765524
218,Konjiki no Gash Bell!!,7.54,"Adventure, Comedy, Supernatural",TV,150,2003,Manga,1575,1680,122070
219,Kyou kara Maou!,7.63,"Adventure, Comedy, Fantasy",TV,78,2004,Light novel,1293,1813,110465
220,Madlax,7.03,"Drama, Mystery, Supernatural",TV,26,2004,Original,3834,3255,40639
221,Jungle wa Itsumo Hare nochi Guu,7.81,"Comedy, Slice of Life",TV,26,2001,Manga,907,3594,33383
222,Jungle wa Itsumo Hare nochi Guu Deluxe,7.79,"Comedy, Slice of Life",OVA,6,2002,Manga,941,5560,12229
223,Jungle wa Itsumo Hare nochi Guu Final,7.62,"Award Winning, Comedy, Slice of Life",OVA,7,2003,Manga,1330,6073,9889
224,Hoshi no Koe,7.12,"Award Winning, Drama, Romance, Sci-Fi",OVA,1,2002,Original,3467,1414,152141
225,Ikkitousen,6.39,Ecchi,TV,13,2003,Manga,6925,1366,159045
226,Hitsuji no Uta,6.15,"Drama, Horror",OVA,4,2003,Manga,8106,4863,17334
227,Happy☆Lesson,6.6,"Comedy, Romance",OVA,5,2001,Unknown,5824,5696,11553
228,Happy☆Lesson (TV),6.61,"Comedy, Drama, Romance",TV,13,2002,Manga,5802,3951,27610
229,Happy☆Lesson Advance,6.77,"Comedy, Romance",TV,13,2003,Manga,4989,5154,14767
230,Happy☆Lesson The Final,6.76,"Comedy, Romance",OVA,3,2004,Manga,5057,6204,9405
231,Hajime no Ippo,8.76,Sports,TV,75,2000,Manga,40,369,546859
232,Hajime no Ippo: Champion Road,8.26,Sports,Special,1,2003,Manga,284,1607,128893
233,Hajime no Ippo: Mashiba vs. Kimura,8.23,Sports,OVA,1,2003,Manga,316,1897,103049
234,Gunparade March: Arata Naru Kougunka,6.73,"Action, Drama, Romance, Sci-Fi",TV,12,2003,Game,5201,4978,16232
235,Gungrave,7.83,"Action, Drama, Sci-Fi",TV,26,2003,Game,859,1203,183979
236,Golden Boy,8.04,"Adventure, Comedy, Ecchi",OVA,6,1995,Manga,536,576,374385
237,Bleach,7.92,"Action, Adventure, Fantasy",TV,366,2004,Manga,686,39,1856976
238,Hellsing,7.49,"Action, Horror, Supernatural",TV,13,2001,Manga,1744,265,695560
239,Gad Guard,6.65,"Action, Adventure, Sci-Fi",TV,26,2003,Original,5588,5311,13745
240,Noir,7.29,"Action, Drama, Mystery",TV,26,2001,Original,2575,1820,109910
241,Mahoutsukai ni Taisetsu na Koto,6.71,Slice of Life,TV,12,2003,Manga,5295,4040,26391
242,Kiddy Grade,7.19,"Action, Sci-Fi, Ecchi",TV,24,2002,Original,3096,3063,45190
243,Love♥Love?,5.85,"Comedy, Romance, Ecchi",TV,9,2004,Original,9493,4409,21642
244,Mahoromatic: Automatic Maiden,7.15,"Comedy, Romance, Sci-Fi, Ecchi",TV,12,2001,Manga,3278,2599,61752
245,Mahoromatic: Motto Utsukushii Mono,7.14,"Comedy, Drama, Romance, Sci-Fi, Ecchi",TV,14,2002,Manga,3347,3682,31978
246,Viewtiful Joe,6.74,"Action, Comedy, Sci-Fi",TV,51,2004,Game,5110,5704,11499
247,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.1,"Fantasy, Horror, Mystery, Supernatural",TV,13,2003,Novel,3551,3454,36671
248,Animal Yokochou,7.26,"Adventure, Comedy, Fantasy",TV,51,2005,Manga,2707,9453,3036
249,Akane Maniax,5.73,"Comedy, Romance",OVA,3,2004,Visual novel,9940,4711,18738
250,Angel Heart,7.25,"Action, Drama, Mystery, Romance",TV,50,2005,Manga,2767,4857,17393
251,Akage no Anne,7.77,Drama,TV,50,1979,Novel,970,3746,30990
252,Area 88 (TV),7,"Action, Drama, Romance",TV,12,2004,Manga,4000,5274,13965
253,Argento Soma,6.76,"Action, Adventure, Drama, Sci-Fi",TV,25,2000,Original,5044,4001,26814
254,B'T X,7.03,"Adventure, Sci-Fi",TV,25,1996,Manga,3870,5679,11633
255,Grappler Baki (TV),7.47,Sports,TV,24,2001,Manga,1804,1585,130653
256,Bakuten Shoot Beyblade,6.76,"Action, Adventure, Comedy, Sports",TV,51,2001,Manga,5044,1830,109314
257,Comic Party,6.58,"Comedy, Drama",TV,13,2001,Visual novel,5946,4633,19420
258,Seikai no Monshou,7.64,"Action, Romance, Sci-Fi",TV,13,1999,Light novel,1288,2877,50991
259,D.C.S.S: Da Capo Second Season,6.95,"Comedy, Drama, Romance, Supernatural",TV,26,2005,Visual novel,4180,3603,33209
260,Dear Boys,6.78,"Drama, Sports",TV,26,2003,Manga,4925,4413,21602
261,Di Gi Charat,6.8,"Comedy, Fantasy, Sci-Fi",TV,16,1999,Original,4838,4235,23884
262,Divergence Eve,6,"Adventure, Comedy, Drama, Sci-Fi",TV,13,2003,Original,8822,5513,12551
263,Divergence Eve 2: Misaki Chronicles,6.41,"Adventure, Drama, Sci-Fi",TV,13,2004,Original,6816,6826,7420
264,Dragon Drive,6.69,"Action, Adventure, Comedy, Fantasy, Sci-Fi",TV,38,2002,Manga,5369,4311,22897
265,Grenadier: Hohoemi no Senshi,6.69,"Action, Adventure, Comedy, Ecchi",TV,12,2004,Manga,5376,2770,54703
266,.hack//Tasogare no Udewa Densetsu,6.56,"Adventure, Comedy, Fantasy",TV,12,2003,Manga,6013,2489,66590
267,.hack//Liminality,6.59,Mystery,OVA,4,2002,Original,5862,3618,33019
268,3x3 Eyes,6.71,"Action, Fantasy, Horror, Romance",OVA,4,1991,Manga,5269,3971,27314
269,Cinderella Boy,6.28,"Action, Adventure, Comedy, Mystery",TV,13,2003,Manga,7507,6829,7415
270,Mirai Shounen Conan,8.1,"Adventure, Drama, Sci-Fi",TV,26,1978,Novel,463,2978,47570
271,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.89,"Comedy, Supernatural",TV,48,1998,4-koma manga,4415,4389,21920
272,Aa! Megami-sama! Movie,7.54,"Comedy, Romance, Supernatural",Movie,1,2000,Original,1590,3195,42124
273,Abashiri Ikka,5.28,"Action, Comedy",OVA,4,1991,Manga,11395,8292,4584
274,Abenobashi Mahou☆Shoutengai,7.23,"Award Winning, Comedy, Fantasy, Ecchi",TV,13,2002,Original,2855,2120,86979
275,Kerokko Demetan,6.02,"Comedy, Fantasy",TV,39,1973,Original,8747,11661,1393
276,Zettai Shounen,6.85,"Drama, Fantasy, Mystery, Sci-Fi",TV,26,2005,Original,4628,4580,19967
277,Akahori Gedou Hour Rabuge,6.13,Comedy,TV,13,2005,Original,8225,7459,5926
278,"Chiisana Obake: Acchi, Kocchi, Socchi",5.99,"Comedy, Supernatural",TV,50,1991,Picture book,8874,10936,1829
279,Ace wo Nerae!,7.11,"Drama, Romance, Sports",TV,26,1973,Manga,3470,5488,12704
280,Ace wo Nerae! Final Stage,6.85,"Drama, Sports",OVA,12,1989,Manga,4630,10127,2377
281,Ace wo Nerae! (1979),6.93,"Drama, Romance, Sports",Movie,1,1979,Unknown,4250,8485,4273
282,Ace wo Nerae! 2,7.17,"Drama, Sports",OVA,13,1988,Manga,3171,9375,3111
283,Xiao Qian,6.34,"Action, Drama, Fantasy, Romance",Movie,1,1997,Unknown,7175,9362,3121
284,Final Fantasy VII: Advent Children,7.72,"Action, Fantasy",Movie,1,2005,Game,1098,1068,209747
285,Hand Maid May,6.69,"Comedy, Romance, Sci-Fi, Ecchi",TV,10,2000,Original,5378,3855,29291
286,Happy World!,5.96,"Comedy, Fantasy, Romance, Ecchi",OVA,3,2002,Manga,9023,7337,6197
287,Najica Dengeki Sakusen,5.97,"Action, Comedy, Sci-Fi, Ecchi",TV,12,2001,Original,8982,5155,14802
288,Paradise Kiss,7.85,"Drama, Romance",TV,12,2005,Manga,829,1051,214073
289,Mousou Dairinin,7.67,"Avant Garde, Drama, Mystery, Supernatural, Suspense",TV,13,2004,Original,1215,539,396950
290,Kidou Keisatsu Patlabor: On Television,7.67,"Comedy, Sci-Fi",TV,47,1989,Original,1212,3461,36549
291,Peach Girl,6.94,"Drama, Romance",TV,25,2005,Manga,4215,1931,100034
292,Petshop of Horrors,7.24,"Horror, Mystery, Supernatural",TV,4,1999,Manga,2816,2523,65244
293,Puchi Pri*Yucie,7.44,"Comedy, Fantasy",TV,26,2002,Original,1921,5166,14690
294,Piano (TV),5.98,"Drama, Romance, Slice of Life",TV,10,2002,Original,8927,6375,8755
295,Planetes,8.26,"Award Winning, Drama, Romance, Sci-Fi",TV,26,2003,Manga,279,919,243507
296,Midori no Hibi,7.23,"Comedy, Drama, Romance, Ecchi",TV,13,2004,Manga,2896,1341,163144
297,Mahoujin Guruguru,7.6,"Adventure, Comedy, Fantasy",TV,45,1994,Manga,1380,5901,10598
298,Dokidoki♡Densetsu: Mahoujin Guruguru,7.1,"Adventure, Comedy, Fantasy",TV,38,2000,Manga,3538,8647,4012
299,Mama wa Shougaku 4 Nensei,7.41,"Award Winning, Comedy, Drama, Sci-Fi",TV,51,1992,Original,2046,7197,6484
300,Marmalade Boy,7.44,"Comedy, Drama, Romance",TV,76,1994,Manga,1918,2796,53758
301,Matantei Loki Ragnarok,7.25,"Comedy, Mystery, Supernatural",TV,26,2003,Manga,2789,3384,37978
302,Ginyuu Mokushiroku Meine Liebe,6.43,Fantasy,TV,13,2004,Visual novel,6743,5474,12782
303,Psychic Academy,6.19,"Comedy, Romance, Supernatural",TV,24,2002,Manga,7919,5745,11321
304,Versailles no Bara,8.33,"Drama, Romance",TV,40,1979,Manga,220,2036,92385
305,Serial Experiments Lain,8.08,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural",TV,13,1998,Original,484,249,719885
306,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.55,Action,TV,26,2004,Manga,1560,4234,23885
307,Spiral: Suiri no Kizuna,7.22,"Drama, Mystery",TV,25,2002,Manga,2958,2862,51663
308,Starship Operators,7.01,"Drama, Sci-Fi",TV,13,2005,Light novel,3966,5066,15422
309,Tsukuyomi: Moon Phase,6.94,"Comedy, Fantasy, Romance",TV,25,2004,Manga,4229,2328,74516
310,Futatsu no Spica,7.37,"Drama, Sci-Fi, Supernatural",TV,20,2003,Manga,2188,5970,10305
311,Eikoku Koi Monogatari Emma,7.62,"Drama, Romance",TV,12,2005,Manga,1324,2748,55765
312,W: Wish,6.14,"Drama, Romance, Slice of Life",TV,13,2004,Visual novel,8144,5077,15317
313,Wild Arms: Twilight Venom,6.67,"Action, Adventure, Fantasy, Sci-Fi",TV,22,1999,Game,5476,6641,7999
314,Binzume Yousei,6.43,"Comedy, Fantasy",TV,13,2003,Original,6733,4709,18743
315,Magical Canan,6.16,"Drama, Fantasy, Supernatural",TV,13,2005,Visual novel,8053,7591,5660
316,Ojamajo Doremi,7.29,"Comedy, Fantasy",TV,51,1999,Original,2577,2839,52448
317,Ojamajo Doremi Sharp,7.43,"Comedy, Fantasy",TV,49,2000,Original,1970,4507,20671
318,Motto! Ojamajo Doremi,7.44,"Comedy, Fantasy",TV,50,2001,Original,1919,4522,20498
319,Ojamajo Doremi Dokkaan!,7.72,"Comedy, Fantasy",TV,51,2002,Original,1086,4997,16119
320,UG☆Ultimate Girls,5.65,"Comedy, Sci-Fi, Ecchi",TV,12,2005,Original,10272,6189,9451
321,Shakugan no Shana,7.45,"Action, Drama, Fantasy, Romance",TV,24,2005,Light novel,1869,388,525080
322,Fate/stay night,7.28,"Action, Fantasy, Romance, Supernatural",TV,24,2006,Visual novel,2612,162,914432
323,Bokusatsu Tenshi Dokuro-chan,6.54,"Comedy, Ecchi",OVA,4,2005,Light novel,6107,1141,193846
324,"Iriya no Sora, UFO no Natsu",6.93,"Drama, Romance, Sci-Fi",OVA,6,2005,Light novel,4263,4126,25346
325,I'll/CKBC,6.19,"Action, Sports",OVA,2,2002,Manga,7957,7750,5420
326,Himiko-den,6.17,"Adventure, Drama, Fantasy, Supernatural",TV,12,1999,Game,8029,7431,5994
327,Memories Off,5.78,"Drama, Romance",OVA,3,2001,Visual novel,9774,7209,6466
328,Memories Off 2nd,6.14,"Drama, Romance",OVA,3,2003,Visual novel,8178,8724,3911
329,Memories Off 3.5,6.13,"Drama, Romance",OVA,4,2004,Visual novel,8201,9130,3358
330,Gallery Fake,7.4,Mystery,TV,37,2005,Manga,2086,5189,14470
331,Fake,6.5,"Boys Love, Comedy, Mystery, Romance",OVA,1,1998,Manga,6387,4501,20730
332,AIKa,5.93,"Action, Adventure, Comedy, Sci-Fi, Ecchi",OVA,7,1997,Original,9136,3581,33700
333,Akazukin Chacha OVA,7,"Comedy, Fantasy",OVA,3,1995,Manga,3999,9778,2674
334,Boogiepop wa Warawanai,7.16,"Avant Garde, Drama, Horror, Mystery, Supernatural",TV,12,2000,Light novel,3225,1608,128799
335,Burn Up Excess,6.57,"Action, Adventure, Comedy, Mystery, Sci-Fi, Ecchi",TV,13,1997,Original,5962,5784,11116
336,Cardcaptor Sakura Movie 1,7.63,"Award Winning, Comedy, Drama, Fantasy",Movie,1,1999,Manga,1312,1978,96711
337,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,"Award Winning, Comedy, Drama, Fantasy, Romance",Movie,1,2000,Manga,333,1793,111999
338,Bannou Bunka Neko-Musume,6.74,"Adventure, Comedy, Sci-Fi",OVA,6,1992,Manga,5119,5621,11937
339,Bannou Bunka Neko-Musume DASH!,6.28,"Action, Comedy, Romance, Sci-Fi, Ecchi",OVA,12,1998,Unknown,7504,7575,5694
340,Bannou Bunka Neko-Musume (1998),6.62,"Action, Adventure, Comedy, Sci-Fi",TV,12,1998,Manga,5720,6661,7938
341,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.14,"Drama, Horror, Supernatural, Ecchi",Special,1,2005,Manga,3326,1173,189007
342,eX-Driver,6.66,"Action, Adventure, Comedy, Sci-Fi",OVA,6,2000,Original,5517,5819,10945
343,eX-Driver the Movie,6.56,"Action, Adventure, Comedy, Sci-Fi",Movie,1,2002,Original,6028,7950,5092
344,Heppoko Jikken Animation Excel♥Saga,7.49,"Comedy, Sci-Fi",TV,26,1999,Manga,1745,1859,106435
345,Fushigi Yuugi OVA,7.14,"Adventure, Fantasy, Romance",OVA,3,1996,Manga,3328,4322,22731
346,Fushigi Yuugi: Dai Ni Bu,7.25,"Adventure, Fantasy, Romance",OVA,6,1997,Manga,2777,4556,20241
347,Futari Ecchi,6.32,"Comedy, Romance, Ecchi",OVA,4,2002,Manga,7270,3501,35680
348,Galaxy Angel,7.03,"Comedy, Sci-Fi",TV,24,2001,Game,3881,3917,28205
349,Gantz,6.99,"Action, Drama, Horror, Sci-Fi",TV,13,2004,Manga,4033,626,347630
350,Gilgamesh,6.63,"Drama, Fantasy, Sci-Fi",TV,26,2003,Manga,5679,3288,39999
